DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
160121275,08/16/2016,08/16/2016,0640,01,Central,0138,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 2004,58,F,B,102,SIDEWALK,,,AO,Adult Other,626,,,,4TH,SAN PEDRO,"(34.0458, -118.243)"
160121281,08/16/2016,08/16/2016,1200,01,Central,0156,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,58,M,W,102,SIDEWALK,,,IC,Invest Cont,440,,,,6TH                          ST,SAN PEDRO                    ST,"(34.0423, -118.2452)"
160121291,08/16/2016,08/16/2016,0220,01,Central,0111,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,41,M,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,900 N  ALAMEDA                      ST,,"(34.0615, -118.2412)"
160121300,08/16/2016,08/16/2016,1400,01,Central,0157,910,KIDNAPPING,1300 1218 0418 0443 0416 0319,27,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,910,,,,5TH                          ST,BROADWAY,"(34.0416, -118.244)"
160121303,08/16/2016,08/16/2016,2000,01,Central,0157,220,ATTEMPTED ROBBERY,1260 0337 0416 1218,41,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,220,,,,6TH                          ST,SAN PEDRO                    ST,"(34.0417, -118.2443)"
160121333,08/16/2016,08/16/2016,2100,01,Central,0147,210,ROBBERY,1218 0448 0344 0400,46,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH,SAN JULIAN,"(34.0446, -118.245)"
160215675,08/17/2016,08/16/2016,0940,02,Rampart,0218,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 2002 1206 1218 0416,56,M,H,101,STREET,308,STICK,IC,Invest Cont,230,,,,LEMOYNE,PARK                         ST,"(34.0776, -118.2594)"
160915631,08/16/2016,08/16/2016,2335,09,Van Nuys,0943,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344 1822,38,F,H,101,STREET,,,IC,Invest Cont,440,,,,14100    AETNA                        ST,,"(34.1802, -118.44)"
161114915,08/17/2016,08/16/2016,2055,11,Northeast,1148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 1218,23,M,H,108,PARKING LOT,207,OTHER KNIFE,IC,Invest Cont,230,,,,AVENUE 50,FIGUEROA                     ST,"(34.1052, -118.2023)"
161318013,08/23/2016,08/16/2016,0530,13,Newton,1317,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0431,52,M,B,102,SIDEWALK,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,14TH                         ST,LONG BEACH,"(34.026, -118.2412)"
161516810,08/19/2016,08/16/2016,1500,15,N Hollywood,1513,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 1218 1414 2000,48,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,VANOWEN,LAURELGROVE,"(34.1966, -118.4061)"
162015225,08/16/2016,08/16/2016,1210,20,Olympic,2079,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2004 1813 1310 2000 0432 0419 0305 0448 0408,23,F,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,PICO                         BL,MAGNOLIA                     AV,"(34.0473, -118.2865)"
160121328,08/17/2016,08/17/2016,0240,01,Central,0138,210,ROBBERY,1218 0344 0400,58,M,H,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,210,,,,3RD,WALL,"(34.048, -118.2438)"
160121469,08/18/2016,08/17/2016,1400,01,Central,0166,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0417 1218,49,M,H,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)"
160121704,08/21/2016,08/17/2016,2300,01,Central,0146,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,59,F,W,102,SIDEWALK,,,IC,Invest Cont,440,,,,5TH                          ST,WALL,"(34.0449, -118.2458)"
161421676,08/18/2016,08/17/2016,1800,14,Pacific,1412,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,62,M,W,101,STREET,,,IC,Invest Cont,440,,,,00    CLUB HOUSE                   AV,,"(33.9895, -118.4748)"
160121417,08/18/2016,08/18/2016,0120,01,Central,0146,210,ROBBERY,0344 1218 0305 0400 2004 0408,49,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH,WALL,"(34.0449, -118.2458)"
160121425,08/18/2016,08/18/2016,0640,01,Central,0156,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1218,30,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,6TH                          ST,SAN PEDRO,"(34.0423, -118.2452)"
160121463,08/18/2016,08/18/2016,1230,01,Central,0157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0334 0430 1100 2004 1218,25,F,B,102,SIDEWALK,107,OTHER FIREARM,IC,Invest Cont,230,,,,5TH                          ST,TOWNE,"(34.043, -118.242)"
160121471,08/18/2016,08/18/2016,1400,01,Central,0147,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0411 1218 0445 0444 0416 0368 0429,40,M,H,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,230,,,,5TH                          ST,SAN PEDRO                    ST,"(34.0442, -118.2439)"
160215796,08/19/2016,08/18/2016,0620,02,Rampart,0249,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 0416 0305 0429 2004 1218 2000,39,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,7TH,BIXEL,"(34.0509, -118.2642)"
160216170,08/26/2016,08/18/2016,0001,02,Rampart,0212,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,27,F,B,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,300 N  MADISON                      AV,,"(34.0764, -118.2892)"
160319227,08/18/2016,08/18/2016,0500,03,Southwest,0393,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",1310 0913 0344 1218,38,M,B,108,PARKING LOT,,,IC,Invest Cont,341,,,,4000    LEIMERT                      BL,,"(34.004, -118.3307)"
161317824,08/18/2016,08/18/2016,1700,13,Newton,1372,624,BATTERY - SIMPLE ASSAULT,1218 0913 0416 0417 0429,48,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,400 E  58TH                         ST,,"(33.9899, -118.2674)"
161317863,08/18/2016,08/18/2016,0200,13,Newton,1351,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 0446 0429 1822,52,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,BROADWAY,MARTIN LUTHER KING JR,"(34.0111, -118.2784)"
161500985,08/18/2016,08/18/2016,1730,15,N Hollywood,1503,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1402 0411 0421 1218 0913 0342 0416 0447 1414,24,M,H,154,TRAIN TRACKS,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,230,998,,,SHERMAN,LAUREL CANYON,"(34.2006, -118.3965)"
161516690,08/18/2016,08/18/2016,1100,15,N Hollywood,1547,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 2004 0445 1414 0427,50,M,H,102,SIDEWALK,301,BELT FLAILING INSTRUMENT/CHAIN,IC,Invest Cont,230,,,,BURBANK                      BL,LANKERSHIM                   BL,"(34.1722, -118.379)"
161612965,08/19/2016,08/18/2016,2330,16,Foothill,1602,624,BATTERY - SIMPLE ASSAULT,0400 0416 0446 1218,34,F,B,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,12700    VAN NUYS                     BL,,"(34.2816, -118.4073)"
160121541,08/19/2016,08/19/2016,1400,01,Central,0152,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,26,F,W,738,LIBRARY,,,IC,Invest Cont,440,,,,600 W  5TH                          ST,,"(34.0502, -118.254)"
160216008,08/22/2016,08/19/2016,2330,02,Rampart,0251,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 1218,53,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,LA FAYETTE P                 PL,WILSHIRE,"(34.0628, -118.2811)"
160414021,08/20/2016,08/19/2016,2330,04,Hollenbeck,0451,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 1814 0345 0416 0429,32,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,1ST                          ST,SOTO                         ST,"(34.0499, -118.226)"
160814709,08/19/2016,08/19/2016,1700,08,West LA,0883,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0216 0334 0416 0445 0344 0913 2004 1218,28,M,O,110,FREEWAY,309,BOARD,AA,Adult Arrest,230,998,,,11200 W  PICO                         BL,,"(34.04, -118.4393)"
161421764,08/20/2016,08/19/2016,1815,14,Pacific,1431,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 2004 1218,21,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,20TH,SPEEDWAY,"(33.9847, -118.4713)"
161516740,08/19/2016,08/19/2016,0500,15,N Hollywood,1557,210,ROBBERY,0344 0337 0444 0448 0342 1206 1218,36,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,10600    MAGNOLIA                     BL,,"(34.1649, -118.3615)"
161516797,08/19/2016,08/19/2016,1445,15,N Hollywood,1548,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0342 1414 1206 0416,46,M,H,736,SKATEBOARD FACILITY/SKATEBOARD PARK*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,CHANDLER,TUJUNGA,"(34.1681, -118.379)"
161517349,08/26/2016,08/19/2016,1930,15,N Hollywood,1515,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,36,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,440,,,,6600    LANKERSHIM                   BL,,"(34.1962, -118.3911)"
162015406,08/19/2016,08/19/2016,2230,20,Olympic,2029,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0429 0444 2000 2004 1218,26,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,6TH,LAFAYETTE,"(34.0652, -118.2878)"
160121589,08/20/2016,08/20/2016,0725,01,Central,0148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0416 0445 1822,51,M,B,102,SIDEWALK,308,STICK,IC,Invest Cont,230,,,,4TH,CROCKER,"(34.0449, -118.2415)"
160215857,08/20/2016,08/20/2016,0050,02,Rampart,0249,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0408 0417 0416 1018 0913 1218 2004,47,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,1100 W  6TH                          ST,,"(34.0541, -118.2621)"
161516809,08/20/2016,08/20/2016,1030,15,N Hollywood,1591,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0445 0416 1218 1414,73,M,W,107,VACANT LOT,308,STICK,AO,Adult Other,230,,,,3100    LAUREL CANYON                BL,,"(34.1325, -118.3974)"
160121678,08/21/2016,08/21/2016,2235,01,Central,0156,624,BATTERY - SIMPLE ASSAULT,1206 1218 2004 0416 0429,55,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 S  SAN PEDRO                    ST,,"(34.0437, -118.2455)"
160215936,08/21/2016,08/21/2016,1840,02,Rampart,0231,210,ROBBERY,1202 0345 1218 0416 0344,62,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,BEVERLY                      BL,VENDOME                      ST,"(34.0719, -118.2822)"
160319445,08/21/2016,08/21/2016,0300,03,Southwest,0351,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1821 0416 0408 1218 2004 0500 0401,36,F,B,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,5000    RODEO                        RD,,"(34.023, -118.351)"
161421954,08/21/2016,08/21/2016,1635,14,Pacific,1413,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 1402 0400,26,M,A,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,230,998,,,3RD                          ST,ROSE                         AV,"(33.997, -118.4761)"
161516866,08/21/2016,08/21/2016,1640,15,N Hollywood,1567,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2004 1218 2000 0447,49,F,W,108,PARKING LOT,212,BOTTLE,AO,Adult Other,236,,,,LANKERSHIM,RIVERSIDE,"(34.1523, -118.3664)"
162015463,08/21/2016,08/21/2016,1430,20,Olympic,2029,350,"THEFT, PERSON",1814 0417 0421 0432 0344 0401 2000 0416 2004 1218,28,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,350,626,998,,600 S  LA FAYETTE PARK              PL,,"(34.0652, -118.2878)"
160121722,08/22/2016,08/22/2016,0200,01,Central,0153,210,ROBBERY,1218 2004 0344 0334 1019 1822 0321 0337,51,M,B,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,,,,600 S  BROADWAY,,"(34.0467, -118.252)"
160121755,08/22/2016,08/22/2016,0500,01,Central,0143,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,53,M,W,102,SIDEWALK,,,IC,Invest Cont,440,,,,5TH,BROADWAY,"(34.0481, -118.2507)"
160121798,08/22/2016,08/22/2016,1730,01,Central,0157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1402 0411 1019 1218,67,M,B,102,SIDEWALK,207,OTHER KNIFE,AA,Adult Arrest,230,998,,,6TH,TOWNE,"(34.0408, -118.2428)"
160121877,08/23/2016,08/22/2016,2300,01,Central,0166,210,ROBBERY,1218 0444 0429 0344,54,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,7TH                          ST,SAN JULIAN,"(34.0407, -118.2468)"
160414122,08/22/2016,08/22/2016,2015,04,Hollenbeck,0438,946,OTHER MISCELLANEOUS CRIME,1258 1218,24,F,H,101,STREET,,,IC,Invest Cont,946,,,,5100    ALHAMBRA                     AV,,"(34.0715, -118.1748)"
160414123,08/22/2016,08/22/2016,2015,04,Hollenbeck,0438,946,OTHER MISCELLANEOUS CRIME,1257 1218,,F,H,101,STREET,,,IC,Invest Cont,946,,,,5100    ALHAMBRA                     AV,,"(34.0715, -118.1748)"
162015485,08/22/2016,08/22/2016,0120,20,Olympic,2069,210,ROBBERY,0342 0344 0355 0432 1313 1218 0906,60,M,H,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,,MENLO                        AV,OLYMPIC                      BL,"(34.0524, -118.2907)"
160121814,08/23/2016,08/23/2016,0005,01,Central,0147,624,BATTERY - SIMPLE ASSAULT,1218 2004 0416 0305,33,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,400 E  5TH                          ST,,"(34.0453, -118.2443)"
160121869,08/23/2016,08/23/2016,2150,01,Central,0147,624,BATTERY - SIMPLE ASSAULT,2004 1218 0416,66,M,H,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,300 E  5TH                          ST,,"(34.0453, -118.2443)"
160121887,08/23/2016,08/23/2016,1930,01,Central,0138,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416,51,F,W,101,STREET,308,STICK,IC,Invest Cont,230,,,,4TH                          ST,CROCKER,"(34.0449, -118.2415)"
160216036,08/24/2016,08/23/2016,2315,02,Rampart,0245,210,ROBBERY,0369 0355 0416 0334 0312 0449 0302 0344 0432 1218,22,M,H,109,PARK/PLAYGROUND,102,HAND GUN,IC,Invest Cont,210,,,,7TH                          ST,ALVARADO,"(34.0565, -118.2768)"
160319545,08/23/2016,08/23/2016,0001,03,Southwest,0359,350,"THEFT, PERSON",1202 0400 1822 1218,77,F,W,101,STREET,,,IC,Invest Cont,350,,,,3900 S  FLOWER                       ST,,"(34.0199, -118.2797)"
160514840,08/23/2016,08/23/2016,1050,05,Harbor,0526,210,ROBBERY,0305 0416 0344 1202 0429 1218,69,F,H,101,STREET,304,CLUB/BAT,IC,Invest Cont,210,,,,I,AVALON,"(33.7812, -118.2625)"
161115256,08/23/2016,08/23/2016,1550,11,Northeast,1115,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 1300 1218 0416 0444 0432 1276 1310,22,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,2000    CHICKASAW                    AV,,"(34.1372, -118.2118)"
161115257,08/23/2016,08/23/2016,1550,11,Northeast,1115,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 1300 1218 0432 0416 0444 1310 1276,40,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,2000    CHICKASAW                    AV,,"(34.1372, -118.2118)"
161816621,08/23/2016,08/23/2016,2250,18,Southeast,1804,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0400 0416 2004,52,M,B,108,PARKING LOT,308,STICK,IC,Invest Cont,230,,,,MANCHESTER                   AV,CENTRAL                      AV,"(33.9602, -118.2564)"
162015545,08/23/2016,08/23/2016,0320,20,Olympic,2036,210,ROBBERY,0342 0432 0344 0352 1221 0416 0319 1218 2001,56,M,W,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,WILSHIRE                     BL,BERENDO                      ST,"(34.0618, -118.2941)"
160714272,08/24/2016,08/24/2016,1846,07,Wilshire,0743,761,BRANDISH WEAPON,1218 0334,28,M,H,501,SINGLE FAMILY DWELLING,211,AXE,AO,Adult Other,761,,,,1100    HAUSER                       BL,,"(34.0592, -118.3575)"
160101186,08/24/2016,08/24/2016,2130,01,Central,0112,626,INTIMATE PARTNER - SIMPLE ASSAULT,1243 1813 1814 2000 0416 2004 1218,32,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,TEMPLE                       ST,FIGUEROA                     ST,"(34.0598, -118.2485)"
160101188,08/24/2016,08/24/2016,2226,01,Central,0147,110,CRIMINAL HOMICIDE,1100 2004 1218 0430,49,M,B,101,STREET,107,OTHER FIREARM,AA,Adult Arrest,110,,,,5TH                          ST,SAN PEDRO,"(34.0442, -118.2439)"
160121973,08/24/2016,08/24/2016,0100,01,Central,0153,121,"RAPE, FORCIBLE",0500 0522 0515 0408 0448 0540 1407 0432 1419 1218,48,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,998,,,200 W  6TH                          ST,,"(34.046, -118.2509)"
160121985,08/25/2016,08/24/2016,2030,01,Central,0155,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 2004,28,M,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,6TH                          ST,WALL                         ST,"(34.0435, -118.2471)"
160122015,08/24/2016,08/24/2016,2300,01,Central,0156,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 2004 0344,32,M,B,503,HOTEL,,,IC,Invest Cont,440,,,,400 E  5TH                          ST,,"(34.0446, -118.245)"
160414235,08/25/2016,08/24/2016,2300,04,Hollenbeck,0455,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,50,F,H,109,PARK/PLAYGROUND,,,IC,Invest Cont,440,,,,700 N  STATE                        ST,,"(34.0529, -118.2133)"
160515076,08/25/2016,08/24/2016,2100,05,Harbor,0523,820,ORAL COPULATION,1822 0444 0507 1218,45,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,820,,,,UNKNOWN,WILMINGTON,"(33.7613, -118.2819)"
160814918,08/24/2016,08/24/2016,1700,08,West LA,0835,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1218,58,M,W,101,STREET,,,IC,Invest Cont,745,,,,SANTA MONICA,COTNER,"(34.0462, -118.4361)"
161422125,08/24/2016,08/24/2016,1255,14,Pacific,1479,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2004 1218 2000 1402,38,F,H,101,STREET,207,OTHER KNIFE,AO,Adult Other,236,998,,,83RD                         ST,LA CIENEGA                   BL,"(33.9637, -118.3708)"
161613485,09/01/2016,08/24/2016,0005,16,Foothill,1684,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 1822 0344,37,F,O,102,SIDEWALK,,,IC,Invest Cont,440,,,,8000    WEBB                         AV,,"(34.2157, -118.3878)"
160101194,08/25/2016,08/25/2016,2200,01,Central,0166,121,"RAPE, FORCIBLE",1218 0416 1019 1316,52,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,121,998,,,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)"
160121995,08/25/2016,08/25/2016,0720,01,Central,0159,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 1402 0445 0913,36,F,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230,998,,,6TH                          ST,ALAMEDA                      ST,"(34.0382, -118.2384)"
160122018,08/25/2016,08/25/2016,1130,01,Central,0156,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1218 2004,48,F,B,517,,511,VERBAL THREAT,IC,Invest Cont,930,,,,500 S  SAN PEDRO                    ST,,"(34.0437, -118.2455)"
160124039,09/23/2016,08/25/2016,1800,01,Central,0152,624,BATTERY - SIMPLE ASSAULT,1218 0444 0417,53,F,B,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 S  GRAND                        AV,,"(34.0502, -118.254)"
161014659,08/26/2016,08/25/2016,2200,10,West Valley,1027,210,ROBBERY,2000 0400 0416 0344 1309 0342 1814 2004 1218,42,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,626,,,AMESTOY                      ST,SHERMAN                      WY,"(34.2012, -118.5055)"
161014716,08/27/2016,08/25/2016,1100,10,West Valley,1027,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0430 1218 1414 1822 1501 1402,23,M,H,109,PARK/PLAYGROUND,106,UNKNOWN FIREARM,IC,Invest Cont,230,998,,,WHITE OAK                    AV,SHERMAN                      WY,"(34.2011, -118.5186)"
161613182,08/25/2016,08/25/2016,1100,16,Foothill,1684,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1202 1218 0447 2004 2003 1238 0334,62,F,H,102,SIDEWALK,302,BLUNT INSTRUMENT,IC,Invest Cont,230,,,,WEBB                         AV,STRATHERN                    ST,"(34.2157, -118.391)"
160122078,08/26/2016,08/26/2016,1725,01,Central,0158,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 1206 2000 1814 1813 0445 0334,63,M,B,102,SIDEWALK,207,OTHER KNIFE,AO,Adult Other,230,998,,,6TH,GLADYS,"(34.0403, -118.2421)"
160122083,08/26/2016,08/26/2016,0850,01,Central,0158,624,BATTERY - SIMPLE ASSAULT,0416 0429 1816 1218,55,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH,CERES,"(34.0394, -118.2405)"
160122095,08/26/2016,08/26/2016,2325,01,Central,0157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1810 0411 2004 1218,30,M,B,501,SINGLE FAMILY DWELLING,204,FOLDING KNIFE,AO,Adult Other,230,998,,,500    CROCKER                      ST,,"(34.0435, -118.2427)"
160514986,08/26/2016,08/26/2016,1330,05,Harbor,0565,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0411 2004,21,M,B,108,PARKING LOT,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,230,,,,900 S  GAFFEY                       ST,,"(33.7361, -118.2923)"
161221823,08/26/2016,08/26/2016,0125,12,77th Street,1239,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 1218,25,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,GAGE,HOOVER,"(33.9863, -118.2881)"
161517138,08/26/2016,08/26/2016,1045,15,N Hollywood,1547,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 1218,28,F,B,109,PARK/PLAYGROUND,,,IC,Invest Cont,341,,,,11400    CHANDLER                     BL,,"(34.1681, -118.379)"
161518120,09/14/2016,08/26/2016,0130,15,N Hollywood,1511,480,BIKE - STOLEN,0344 0397 0913 1218,40,M,B,101,STREET,,,IC,Invest Cont,480,,,,VARNA,WYANDOTTE,"(34.2026, -118.4247)"
160618905,08/29/2016,08/27/2016,0245,06,Hollywood,0636,624,BATTERY - SIMPLE ASSAULT,0400 0444 1202 1218 1238 1313 0326,65,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,HOLLYWOOD                    BL,LAS PALMAS,"(34.1016, -118.3361)"
161221967,08/28/2016,08/27/2016,2120,12,77th Street,1269,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0305 0408 0448 1218 1814 2000 2001,21,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,400 E  81ST                         ST,,"(33.9656, -118.2673)"
