Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,USCD,Community,Inventory Type,Bed Type,Rental Assistance Type,Target Pop. A,Target Pop. B,LAHSA Funded,In HMIS,Veteran Program,Youth Program,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/ Children,Youth Beds HH w/o Children,CH Beds HH w/ Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Other Federal Funding?,Other Federal Funding: HUD-VASH,Other Federal Funding: SSVF,Other Federal Funding: GPD,Other Federal Funding: HCHV,Other Federal Funding: CWT/TR,Other Federal Funding: BCP,Other Federal Funding: TLP,Other Federal Funding: MGH,Other Federal Funding: HOPWA,Other Federal Funding: PIH,Housing Type,McKinney- Vento,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Bed Utilization Rate,Unit Utilization Rate
283162,140-003773,2017,PSH,Los Angeles County Department of Mental Health,Shelter Plus Care Good Samaritan Bonus**,62118,212303,SPA 4,SD 2,CD10,SSD 24,AD 53,USCD 34,Wilshire Center-Koreatown,C,,Tenant Based,SMF+HC,NA,Yes,Yes,No,No,0,0,99,0,0,0,0,0,,99,0,No,,,,,,,,,,,Multiple,Yes,99,0,99,0,,100%,,,,,,,,74,99,75%,74%
283177,140-003783,2017,PSH,Los Angeles County Department of Mental Health,Tenant Based Supportive Housing (TBSH),62118,212303,SPA 4,SD 2,CD10,SSD 24,AD 53,USCD 34,Wilshire Center-Koreatown,C,,Tenant Based,SMF+HC,NA,Yes,Yes,No,No,64,23,223,0,0,0,0,0,64,223,,Yes,No,No,No,No,No,No,No,No,No,Yes,Multiple,Yes,287,64,223,0,100%,100%,,,,,,,,256,287,89%,85%
283004,092-006502,2017,PSH,LTSC Community Development Corporation,Far East Building,62118,206200,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,4,0,0,0,0,0,,1,,No,,,,,,,,,,,Single,Yes,4,0,4,0,,100%,,,,,,,,4,4,100%,100%
282894,282-007400,2017,PSH,Mental Health America of Los Angeles,Crossroad's Village,62118,221210,SPA 4,SD 2,CD10,SSD 24,AD 53,USCD 34,West Adams-Expo Park,C,,Sponsor Based,SMF,NA,Yes,Yes,Yes,No,0,0,20,0,0,2,0,0,,20,,No,,,,,,,,,,,Single,Yes,20,0,19,0,,95%,,,,,,,,19,20,95%,95%
306096,282-007415,2017,PSH,Mental Health America of Los Angeles,HFH DHS CoC Bonus,62118,295103,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 33,San Pedro,N,,Tenant Based,SMF+HC,NA,Yes,Yes,No,No,0,0,16,,0,0,0,0,0,16,,No,,,,,,,,,,,Multiple,Yes,16,0,16,,,100%,,,,,,,,16,16,100%,100%
306095,282-007416,2017,PSH,Mental Health America of Los Angeles,HFH DMH CoC Bonus,62118,295103,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 33,San Pedro,N,,Tenant Based,SMF+HC,NA,Yes,Yes,No,No,,,24,,,0,,0,,24,,No,,,,,,,,,,,Multiple,Yes,24,,24,,,100%,,,,,,,,24,24,100%,100%
283383,282-007401,2017,PSH,Mental Health America of Los Angeles,Mental Health America Antelope Valley HAP,61914,900806,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 23,Lancaster,C,,Tenant Based,SMF,NA,Yes,Yes,No,No,0,0,56,0,0,0,0,0,,56,0,No,,,,,,,,,,,Multiple,Yes,56,0,56,0,,100%,,,,,,,,56,56,100%,100%
283384,348-014301,2017,PSH,"Mercy Housing, Inc.",Caroline Severance Manor,62118,212203,SPA 4,SD 2,CD10,SSD 24,AD 53,USCD 34,Westlake,C,,Project Based,HC,NA,No,No,No,No,106,21,0,0,0,0,0,0,0,,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,106,0,0,0,,,,,,,,,,133,106,125%,100%
283385,348-014302,2017,PSH,"Mercy Housing, Inc.",El Monte Veterans Village,61152,433200,SPA 3,SD 1,NA ,SSD 22,AD 48,USCD 32,El Monte,C,,Project Based,SMF,NA,Yes,Yes,Yes,No,0,0,40,0,0,40,0,0,,40,,No,,,,,,,,,,,Single,Yes,40,0,40,0,,100%,,,,,,,,40,40,100%,100%
283321,444-018902,2017,PSH,Meta Housing Corp,127th St Apartments,62118,291110,SPA 8,SD 2,CD15,SSD 35,AD 64,USCD 43,Harbor Gateway,U,,Project Based,SMF,NA,No,No,Yes,No,0,0,84,0,0,84,0,0,,40,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,84,,,,,,,,,,,,,,84,,
283322,444-018901,2017,PSH,Meta Housing Corp,Winnetka Senior Apartments,62118,134002,SPA 2,SD 3,CD3,SSD 27,AD 45,USCD 30,Winnetka,U,,Project Based,SMF,NA,No,No,Yes,No,0,0,84,0,0,28,0,0,,40,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,84,,,,,,,,,,,,,,84,,
283271,100-007865,2017,PSH,"New Directions for Veterans, Inc.",El Monte Veterans Apartments,62118,433200,SPA 3,SD 1,NA ,SSD 22,AD 48,USCD 32,El Monte,C,,Project Based,SMF,NA,Yes,Yes,Yes,No,0,0,51,0,0,51,0,0,,0,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,51,0,51,0,,100%,,,,,,,,11,51,22%,22%
282913,100-007858,2017,PSH,"New Directions for Veterans, Inc.",New Directions Sepulveda,62118,117202,SPA 2,SD 3,CD12,SSD 18,AD 46,USCD 29,North Hills,C,,Sponsor Based,SMF,NA,Yes,Yes,Yes,No,0,0,97,0,0,97,0,0,,0,,No,,,,,,,,,,,Single,Yes,97,0,97,0,,100%,,,,,,,,97,97,100%,100%
283194,100-007861,2017,PSH,"New Directions for Veterans, Inc.",Shelter Plus Care 1 - Tenant Based Project (HACLA) New Directions,62118,267300,SPA 5,SD 3,CD11,SSD 26,AD 54,USCD 37,West Los Angeles,C,,Tenant Based,SM,NA,Yes,Yes,Yes,No,0,0,32,0,0,32,0,0,,0,0,Yes,No,No,No,No,No,No,No,No,No,Yes,Multiple,Yes,32,0,32,0,,100%,,,,,,,,32,32,100%,100%
283264,100-007866,2017,PSH,"New Directions for Veterans, Inc.",Shelter Plus Care 2 (S+C 2),62118,267300,SPA 5,SD 3,CD11,SSD 26,AD 54,USCD 37,West Los Angeles,C,,Tenant Based,SMF,NA,Yes,Yes,Yes,No,0,0,29,0,0,29,0,0,,0,0,No,,,,,,,,,,,Multiple,Yes,29,0,29,0,,100%,,,,,,,,29,29,100%,100%
283250,100-007867,2017,PSH,"New Directions for Veterans, Inc.",Shelter Plus Care 3 (S+C 3),62118,267300,SPA 5,SD 3,CD11,SSD 26,AD 54,USCD 37,West Los Angeles,C,,Tenant Based,SMF,NA,Yes,Yes,Yes,No,0,0,23,0,0,23,0,0,,0,0,No,,,,,,,,,,,Multiple,Yes,23,0,23,0,,100%,,,,,,,,23,23,100%,100%
307302,066-008109,2017,PSH,OPCC,S+C Tenant Based Project (Santa Monica) - HACLA 1,63384,701702,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Tenant Based,SMF+HC,NA,Yes,Yes,Yes,No,0,0,76,,0,1,0,0,0,76,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,76,0,76,,,100%,,,,,,,,68,76,89%,89%
307313,066-008110,2017,PSH,OPCC,S+C Tenant Based Project (Santa Monica) - HACLA 2,63384,701702,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Tenant Based,SMF+HC,NA,Yes,Yes,Yes,No,5,1,39,,0,5,0,0,5,39,,Yes,No,No,No,No,No,No,No,No,No,Yes,Multiple,Yes,44,5,39,,100%,100%,,,,,,,,38,44,86%,85%
308790,066-008126,2017,PSH,OPCC,S+C Tenant Based Project (Santa Monica) - HACoLA,63384,701702,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Tenant Based,SMF+HC,NA,Yes,Yes,Yes,No,3,1,39,0,0,3,0,0,3,39,0,Yes,No,No,No,No,No,No,No,No,No,Yes,Multiple,Yes,42,3,39,0,100%,100%,,,,,,,,40,42,95%,100%
282936,292-008901,2017,PSH,Pacific Clinics,Portals/Pacific Clinics - Various Locations,69037,430801,SPA 3,SD 5,NA ,SSD 22,AD 49,USCD 27,Arcadia,C,,Project Based,SMF+HC,NA,Yes,Yes,No,No,8,3,25,0,0,0,0,0,0,20,,No,,,,,,,,,,,Scattered,Yes,33,8,25,0,100%,100%,,,,,,,,24,33,73%,82%
282945,177-014501,2017,PSH,PATH Ventures,LaKretz Villas,62118,192700,SPA 4,SD 2,CD13,SSD 24,AD 43,USCD 28,Hollywood,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,33,0,0,0,0,0,,14,,No,,,,,,,,,,,Single,Yes,33,0,33,0,,100%,,,,,,,,33,33,100%,100%
282977,234-003403,2017,PSH,PATH Ventures,NoHo Senior Villas,62118,125310,SPA 2,SD 3,CD2,SSD 18,AD 39,USCD 29,North Hollywood,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,31,0,0,0,0,0,,17,,No,,,,,,,,,,,Single,Yes,31,0,31,0,,100%,,,,,,,,31,31,100%,100%
283329,177-014512,2017,PSH,PATH Ventures,Vermont Villas,62118,291210,SPA 8,SD 2,CD15,SSD 35,AD 64,USCD 43,Harbor Gateway,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,73,0,0,0,0,0,,73,,No,,,,,,,,,,,Single,Yes,73,,73,,,100%,,,,,,,,73,73,100%,93%
283273,124-008514,2017,PSH,Penny Lane Centers,Mid-Celis Apartments,69037,320300,SPA 2,SD 3,NA ,SSD 18,AD 39,USCD 29,San Fernando,C,,Project Based,SMF+HC,NA,Yes,Yes,No,Yes,54,14,7,0,0,0,16,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,61,54,7,0,100%,100%,,,,,,,,61,61,100%,90%
283319,437-018550,2017,PSH,Penny Lane Centers,Moon Light,62118,104704,SPA 2,SD 3,CD7,SSD 18,AD 39,USCD 29,Pacoima,C,,Project Based,SMF+HC,NA,Yes,Yes,No,Yes,9,4,4,0,0,0,9,4,0,0,0,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,13,9,4,,100%,100%,,,,,,,,13,13,100%,163%
282874,124-008505,2017,PSH,Penny Lane Centers,Penny Lane Permanent Housing Center Program,62118,117510,SPA 2,SD 3,CD7,SSD 18,AD 46,USCD 29,North Hills,C,,Project Based,SMF+HC,NA,Yes,Yes,No,Yes,9,4,3,0,0,0,9,3,3,1,,No,,,,,,,,,,,Single,Yes,12,9,3,0,100%,100%,,,,,,,,11,12,92%,86%
306815,044-008598,2017,PSH,People Assisting the Homeless (PATH),Gateway Connections CoC Program,62118,192700,SPA 4,SD 2,CD13,SSD 24,AD 43,USCD 28,Hollywood,C,,Tenant Based,SMF,NA,Yes,Yes,Yes,No,,,25,,,1,,0,,25,,No,,,,,,,,,,,Multiple,Yes,25,,25,,,100%,,,,,,,,25,25,100%,100%
283196,044-008583,2017,PSH,People Assisting the Homeless (PATH),HACLA - Tenant Based Supportive Housing,62118,192700,SPA 4,SD 2,CD13,SSD 24,AD 43,USCD 28,Hollywood,C,,Tenant Based,SMF+HC,NA,No,Yes,No,No,0,0,60,0,0,0,0,0,0,60,,Yes,No,No,No,No,No,No,No,No,No,Yes,Multiple,No,60,0,60,0,,100%,,,,,,,,60,60,100%,100%
283295,044-008582,2017,PSH,People Assisting the Homeless (PATH),Housing for Health (PATH),62118,192700,SPA 4,SD 2,CD13,SSD 24,AD 43,USCD 28,Hollywood,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,0,0,141,0,0,0,0,0,,141,,No,,,,,,,,,,,Multiple,Yes,141,0,141,0,,100%,,,,,,,,141,141,100%,100%
283241,011-001132,2017,PSH,People Assisting the Homeless (PATH),Villas at Gower Apartments,62118,191000,SPA 4,SD 3,CD13,SSD 26,AD 50,USCD 28,Hollywood,C,,Sponsor Based,SMF+HC,NA,Yes,Yes,No,No,10,4,55,0,0,0,0,0,10,39,0,No,,,,,,,,,,,Single,Yes,65,10,55,0,100%,100%,,,,,,,,65,65,100%,100%
306846,044-008605,2017,PSH,People Assisting the Homeless (PATH),Winnetka Village,62118,134002,SPA 2,SD 3,CD3,SSD 27,AD 45,USCD 30,Winnetka,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,,,61,,,0,,0,,0,,No,,,,,,,,,,,Single,Yes,61,,61,,,100%,,,,,,,,61,61,100%,100%
283009,105-008955,2017,PSH,Project New Hope,"Ready, Willing and Able (B): Norlin Lockwood, Hoover and Nyumba Apartments",62118,209510,SPA 4,SD 1,CD1,SSD 24,AD 53,USCD 34,Westlake,C,,Project Based,SMF+HC,HIV,Yes,Yes,No,No,34,10,68,0,0,0,0,0,0,14,,No,,,,,,,,,,,Scattered,Yes,102,34,68,0,100%,100%,,,,,,,,81,102,79%,77%
283010,105-008956,2017,PSH,Project New Hope,"Ready, Willing, and Able (A): Norlin Lockwood, Hoover and Nyumba Apartments",62118,238310,SPA 6,SD 2,CD8,SSD 30,AD 59,USCD 37,South Vermont,C,,Project Based,SMF+HC,HIV,Yes,Yes,No,No,98,22,24,0,0,0,0,0,0,22,,No,,,,,,,,,,,Scattered,Yes,122,98,24,0,100%,100%,,,,,,,,78,122,64%,80%
282870,105-008963,2017,PSH,Project New Hope,Tripp House,62118,297110,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 44,San Pedro,C,,Sponsor Based,SMF+HC,HIV,Yes,Yes,No,No,0,0,5,0,0,0,0,0,,5,,No,,,,,,,,,,,Single,Yes,5,0,5,0,,100%,,,,,,,,5,5,100%,80%
282929,102-009002,2017,PSH,"Prototypes, Inc.",Permanent Housing Project for Disabled Women & Children,62850,402101,SPA 3,SD 1,NA ,SSD 20,AD 52,USCD 35,Pomona,C,,Project Based,HC,NA,Yes,Yes,No,No,50,10,0,0,0,0,0,0,0,,,No,,,,,,,,,,,Scattered,Yes,50,50,0,0,100%,,,,,,,,,15,50,30%,60%
283387,102-009012,2017,PSH,"Prototypes, Inc.",S. Mark Taper Foundation Family Living Center PH,62850,402101,SPA 3,SD 1,NA ,SSD 20,AD 52,USCD 35,Pomona,C,,Not Applicable,SMF+HC,NA,Yes,Yes,No,No,35,10,1,0,0,0,0,0,0,0,,No,,,,,,,,,,,Single,Yes,36,35,1,0,100%,100%,,,,,,,,25,36,69%,91%
308795,102-009014,2017,PSH,"Prototypes, Inc.",Shelter Plus Care (City of Pomona Grant Holder),62850,402101,SPA 3,SD 1,NA ,SSD 20,AD 52,USCD 35,Pomona,N,,Sponsor Based,SMF+HC,NA,Yes,Yes,No,No,48,8,0,,0,0,0,0,48,0,,No,,,,,,,,,,,Multiple,Yes,48,48,0,,100%,,,,,,,,,32,48,67%,100%
282987,102-009010,2017,PSH,"Prototypes, Inc.",Women's Center - Shelter Plus Care - Tenant Based,62118,402101,SPA 3,SD 1,NA ,SSD 20,AD 52,USCD 35,Pomona,C,,Tenant Based,HC,NA,Yes,No,No,No,29,7,0,0,0,0,0,0,29,0,0,No,,,,,,,,,,,Multiple,Yes,29,0,0,0,,,,,,,,,,29,29,100%,100%
283218,104-009462,2017,PSH,"San Fernando Valley Community Mental Health Center, Inc.",HACLA Shelter Plus Care Program,62118,128400,SPA 2,SD 3,CD4,SSD 18,AD 46,USCD 29,Van Nuys,C,,,SMF,NA,Yes,Yes,No,No,0,0,25,0,0,0,0,0,,18,0,Yes,No,No,No,No,No,No,No,No,No,Yes,Multiple,Yes,25,0,25,0,,100%,,,,,,,,11,25,44%,44%
283070,036-009802,2017,PSH,Skid Row Housing Trust,Abey and Charles Cobb Apartments 118,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,118,0,0,0,0,0,,90,,No,,,,,,,,,,,Single,Yes,118,0,118,0,,100%,,,,,,,,108,118,92%,92%
283110,036-009804,2017,PSH,Skid Row Housing Trust,Dewey Hotel,62118,207301,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Sponsor Based,SMF,HIV,Yes,Yes,No,No,0,0,42,0,0,0,0,0,,17,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,42,0,42,0,,100%,,,,,,,,39,42,93%,93%
283111,036-009805,2017,PSH,Skid Row Housing Trust,Edward Hotel,62118,206200,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,46,0,0,0,0,0,,6,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,46,0,46,0,,100%,,,,,,,,44,46,96%,98%
283112,036-009807,2017,PSH,Skid Row Housing Trust,Hart Hotel,62118,206200,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,38,0,0,0,0,0,,7,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,38,0,38,0,,100%,,,,,,,,31,38,82%,100%
283113,036-009809,2017,PSH,Skid Row Housing Trust,Lincoln Hotel,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Sponsor Based,SMF,HIV,Yes,Yes,No,No,0,0,40,0,0,0,0,0,,40,,No,,,,,,,,,,,Single,Yes,40,0,40,0,,100%,,,,,,,,37,40,92%,93%
283071,036-009810,2017,PSH,Skid Row Housing Trust,New Carver Apartments,62118,224010,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Downtown Los Angeles,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,92,0,0,0,0,0,,34,,No,,,,,,,,,,,Single,Yes,92,0,92,0,,100%,,,,,,,,87,92,95%,95%
283037,036-009823,2017,PSH,Skid Row Housing Trust,New Genesis Apartments,62118,207302,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,79,0,0,0,0,0,,56,,No,,,,,,,,,,,Single,Yes,79,0,79,0,,100%,,,,,,,,69,79,87%,87%
283306,036-009812,2017,PSH,Skid Row Housing Trust,New Pershing Hotel,62118,207302,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,50,0,0,0,0,0,,35,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,50,0,50,0,,100%,,,,,,,,45,50,90%,90%
283072,036-009813,2017,PSH,Skid Row Housing Trust,Produce Hotel,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,95,0,0,0,0,0,,11,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,95,0,95,0,,100%,,,,,,,,84,95,88%,91%
283143,036-009814,2017,PSH,Skid Row Housing Trust,Rainbow Apartments,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,87,0,0,0,0,0,,79,,No,,,,,,,,,,,Single,Yes,87,0,87,0,,100%,,,,,,,,83,87,95%,95%
283073,036-009815,2017,PSH,Skid Row Housing Trust,Rossmore Hotel,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,No,Yes,No,No,0,0,58,0,0,0,0,0,,3,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,58,0,58,0,,100%,,,,,,,,53,58,91%,100%
283391,036-009836,2017,PSH,Skid Row Housing Trust,Sherman Way Apartments (Crest Apartments),62118,123510,SPA 2,SD 3,CD2,SSD 18,AD 46,USCD 29,Van Nuys,U,,Project Based,SMF,NA,No,No,No,No,,,63,,,0,,0,,0,,No,,,,,,,,,,,Single,No,63,,,,,,,,,,,,,,63,,
283144,036-009833,2017,PSH,Skid Row Housing Trust,Skid Row Housing - Scattered Sites 275,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,275,0,0,0,0,0,,275,,No,,,,,,,,,,,Scattered,Yes,275,0,275,0,,100%,,,,,,,,160,275,58%,58%
283074,036-009832,2017,PSH,Skid Row Housing Trust,Skid Row Housing - Skid Row Collaborative,62118,207301,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,224,0,0,0,0,0,,69,,No,,,,,,,,,,,Scattered,Yes,224,0,224,0,,100%,,,,,,,,202,224,90%,91%
283247,036-009800,2017,PSH,Skid Row Housing Trust,Skid Row Housing Trust - Abbey Apartments,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,45,0,0,0,0,0,,45,,No,,,,,,,,,,,Single,Yes,45,0,45,0,,100%,,,,,,,,40,45,89%,89%
283038,036-009830,2017,PSH,Skid Row Housing Trust,St. George Hotel 15,62118,207302,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,15,0,0,0,0,0,,15,,No,,,,,,,,,,,Single,Yes,15,0,15,0,,100%,,,,,,,,10,15,67%,67%
283035,036-009820,2017,PSH,Skid Row Housing Trust,St. George Hotel 69,62118,207302,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,69,0,0,0,0,0,,69,,No,,,,,,,,,,,Single,Yes,69,0,69,0,,100%,,,,,,,,62,69,90%,90%
283036,036-009821,2017,PSH,Skid Row Housing Trust,St. Mark's Hotel,62118,206200,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,89,0,0,0,0,0,,17,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,89,0,89,0,,100%,,,,,,,,85,89,96%,96%
283281,036-009824,2017,PSH,Skid Row Housing Trust,Star Apartments,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,100,0,0,0,0,0,,58,,No,,,,,,,,,,,Single,Yes,100,0,100,0,,100%,,,,,,,,94,100,94%,94%
283330,036-009838,2017,PSH,Skid Row Housing Trust,The Six Apartments,62118,209401,SPA 4,SD 1,CD1,SSD 24,AD 53,USCD 34,Westlake,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,50,0,0,0,0,0,,38,,No,,,,,,,,,,,Single,Yes,50,0,50,0,,100%,,,,,,,,41,50,82%,84%
283315,037-010009,2017,PSH,South Central Health & Rehabilitation Program,SCHARP Figueroa Apartments,62118,232700,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 37,Vermont Square,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,18,0,0,0,0,0,,18,,No,,,,,,,,,,,Single,Yes,18,0,18,0,,100%,,,,,,,,18,18,100%,100%
283253,038-010103,2017,PSH,"Special Service for Groups, Inc.",Shelter Plus Care - Tenant Based Project (HACLA),62118,209102,SPA 4,SD 1,CD1,SSD 24,AD 53,USCD 34,Westlake,C,,Tenant Based,SMF+HC,NA,Yes,Yes,No,No,64,23,25,0,0,0,0,0,64,25,0,Yes,No,No,No,No,No,No,No,No,No,Yes,Multiple,Yes,89,64,25,0,100%,100%,,,,,,,,46,89,52%,71%
283076,039-009701,2017,PSH,SRO Housing Corporation,Brownstone Hotel,62118,206200,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,No,Yes,No,No,0,0,47,0,0,0,0,0,,47,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,47,0,47,0,,100%,,,,,,,,44,47,94%,94%
283040,039-009703,2017,PSH,SRO Housing Corporation,Eugene Hotel,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SM,HIV,Yes,Yes,No,No,0,0,43,0,0,0,0,0,,43,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,43,0,43,0,,100%,,,,,,,,43,43,100%,100%
283293,039-009757,2017,PSH,SRO Housing Corporation,Ford Apartments,62118,226002,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Downtown Los Angeles,C,,Project Based,SMF,NA,No,Yes,No,No,0,0,150,0,0,0,0,0,,150,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,150,0,150,0,,100%,,,,,,,,143,150,95%,95%
283292,039-009732,2017,PSH,SRO Housing Corporation,Gateways Apartments PBV,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,No,Yes,No,No,0,0,54,0,0,0,0,0,,54,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,54,0,54,0,,100%,,,,,,,,51,54,94%,94%
306327,039-009754,2017,PSH,SRO Housing Corporation,Golden West Permanent Housing Program,62118,206200,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,No,Yes,No,No,,,58,,,0,,0,,58,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,58,,58,,,100%,,,,,,,,57,58,98%,98%
283041,039-009707,2017,PSH,SRO Housing Corporation,James M. Wood Apartments,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,No,Yes,No,No,0,0,53,0,0,0,0,0,,53,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,53,0,53,0,,100%,,,,,,,,51,53,96%,96%
283077,039-009711,2017,PSH,SRO Housing Corporation,Lyndon Apartments,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,No,Yes,No,No,0,0,53,0,0,0,0,0,,53,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,53,0,53,0,,100%,,,,,,,,52,53,98%,98%
283079,039-009736,2017,PSH,SRO Housing Corporation,Renato Apartments,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,95,0,0,0,0,0,,95,0,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,95,0,95,0,,100%,,,,,,,,90,95,95%,95%
283117,039-009717,2017,PSH,SRO Housing Corporation,Rivers Apartments,62118,226002,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Downtown Los Angeles,C,,Project Based,SMF,HIV,Yes,Yes,No,No,0,0,35,0,0,0,0,0,,35,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,35,0,35,0,,100%,,,,,,,,35,35,100%,100%
